"Date","Time","NR","PM GR","PM JU","T GR","T KL"
"11.10.10","02:30",6,23.08,15.35,5.76,5.92
"11.10.10","03:00",7,22.58,16.38,5.58,5.83
"11.10.10","03:30",8,20.34,20.08,5.5,6.43
"11.10.10","04:00",9,19.27,20.53,5.4,6.62
"11.10.10","04:30",10,14.49,22.15,5.45,6.31
"11.10.10","05:00",11,15.81,22.75,5.2,6.94
"11.10.10","05:30",12,21.84,24.89,4.67,6.6
"11.10.10","06:00",13,22.92,24.52,4.91,6.16
"11.10.10","06:30",14,27.79,23.11,4.89,6.23
"11.10.10","07:00",15,28.18,23.3,5.07,6.24
"11.10.10","07:30",16,29.91,23.98,5.39,6.42
"11.10.10","08:00",17,31.29,25.9,6.1,6.8
"11.10.10","08:30",18,37.66,32.7,6.6,7.26
"11.10.10","09:00",19,41.91,32.33,8,7.66
"11.10.10","09:30",20,60.91,30.99,10.03,8.3
"11.10.10","10:00",21,56.25,31.08,11.55,8.65
"11.10.10","10:30",22,35.53,31.43,11.91,8.78
"11.10.10","11:00",23,37.03,30.72,13.14,9.3
"11.10.10","11:30",24,43.9,28.15,13.09,9.8
"11.10.10","12:00",25,40.67,27.15,14.12,10.2
"11.10.10","12:30",26,26.22,23.47,14.28,10.49
"11.10.10","13:00",27,25.65,23.9,14.72,11.05
"11.10.10","13:30",28,23.11,25.43,15.34,11.43
"11.10.10","14:00",29,22.88,24.36,15.23,11.45
"11.10.10","14:30",30,21.84,20.48,15.47,11.5
"11.10.10","15:00",31,21.63,19.03,15.17,11.63
"11.10.10","15:30",32,20.7,13.71,14.85,11.36
"11.10.10","16:00",33,20.21,13.75,14.52,11.21
"11.10.10","16:30",34,18.01,13.91,14.4,10.88
"11.10.10","17:00",35,18.78,17.27,13.97,10.49
"11.10.10","17:30",36,22.21,29.43,13.37,9.43
"11.10.10","18:00",37,24.56,30.5,12.67,8.91
"11.10.10","18:30",38,35.27,34.37,11.9,8.68
"11.10.10","19:00",39,40.16,36.39,10.79,8.41
"11.10.10","19:30",40,62.03,43.79,9.98,8.1
"11.10.10","20:00",41,60.19,44.14,9.45,8.01
"11.10.10","20:30",42,51.66,45.37,9.05,7.78
"11.10.10","21:00",43,50.59,46.61,8.63,7.91
"11.10.10","21:30",44,45.72,51.1,8.43,7.89
"11.10.10","22:00",45,44.82,50.98,7.97,7.87
"11.10.10","22:30",46,40.76,50.57,7.72,7.8
"11.10.10","23:00",47,39.65,49.03,7.5,7.68
"11.10.10","23:30",48,34.53,43.47,7.29,7.71
"12.10.10","00:00",1,33.47,41.48,7.14,7.65
"12.10.10","00:30",2,28.54,34.37,6.98,7.64
"12.10.10","01:00",3,29.39,33.48,6.76,7.56
"12.10.10","01:30",4,33.29,30.26,6.56,7.39
"12.10.10","02:00",5,32.68,29.37,6.4,7.33
"12.10.10","02:30",6,29.89,26.21,6.2,7.26
"12.10.10","03:00",7,29.46,25.78,6.07,7.25
"12.10.10","03:30",8,27.53,24.25,5.98,7.24
"12.10.10","04:00",9,28.08,24.86,5.86,7.34
"12.10.10","04:30",10,30.58,27.03,5.7,7.26
"12.10.10","05:00",11,30.71,26.42,5.53,7.13
"12.10.10","05:30",12,31.37,24.2,5.25,7.07
"12.10.10","06:00",13,31.27,24.05,5.21,6.92
"12.10.10","06:30",14,30.86,23.49,5.1,6.77
"12.10.10","07:00",15,32.47,25.22,5.19,7.43
"12.10.10","07:30",16,39.81,31.49,5.61,7.79
"12.10.10","08:00",17,40.38,31.45,6.32,8.14
"12.10.10","08:30",18,43.08,31.29,7.23,8.39
"12.10.10","09:00",19,43.28,31.75,8.53,8.68
"12.10.10","09:30",20,44.2,33.46,10.26,8.7
"12.10.10","10:00",21,43.45,34.24,11.4,8.85
"12.10.10","10:30",22,42,37.03,12.18,9.17
"12.10.10","11:00",23,40.79,36.88,12.95,9.54
"12.10.10","11:30",24,44.3,36.35,13.42,9.48
"12.10.10","12:00",25,40,35.92,13.68,9.6
"12.10.10","12:30",26,36,34.4,13.95,10.15
"12.10.10","13:00",27,32,33.87,14.2,10.51
"12.10.10","13:30",28,29.22,31.97,14.72,10.05
"12.10.10","14:00",29,28.58,31.67,14.67,10.3
"12.10.10","14:30",30,25.25,30.56,14.78,11
"12.10.10","15:00",31,26.21,29.73,14.59,10.94
"12.10.10","15:30",32,31.33,26.69,14.38,10.78
"12.10.10","16:00",33,31.4,26.37,14.27,10.76
"12.10.10","16:30",34,31.76,25.22,14.04,10.52
"12.10.10","17:00",35,31.75,28.25,13.69,9.74
"12.10.10","17:30",36,31.7,39.25,13.2,8.95
"12.10.10","18:00",37,34.07,37.55,12.49,8.69
"12.10.10","18:30",38,46.52,32.31,11.94,8.73
"12.10.10","19:00",39,47.74,35.38,10.96,8.51
"12.10.10","19:30",40,54.02,44.73,10.25,8.26
"12.10.10","20:00",41,54.67,46.75,10.13,8.22
"12.10.10","20:30",42,58.01,52.88,10.17,8.17
"12.10.10","21:00",43,56.99,51.4,9.96,8.13
"12.10.10","21:30",44,51.73,46.91,9.69,8.01
"12.10.10","22:00",45,51.64,45.02,9.32,7.99
"12.10.10","22:30",46,51.18,39.27,8.99,8.07
"12.10.10","23:00",47,50.96,38.12,8.77,7.81
"12.10.10","23:30",48,49.84,34.58,8.62,7.7
"13.10.10","00:00",1,48.22,34.42,8.59,7.61
"13.10.10","00:30",2,39.54,33.93,8.61,7.83
"13.10.10","01:00",3,39.28,33.14,8.58,7.75
"13.10.10","01:30",4,37.94,30.74,8.83,7.76
"13.10.10","02:00",5,37.51,31.47,8.88,7.75
"13.10.10","02:30",6,35.33,33.75,8.92,7.67
"13.10.10","03:00",7,35.13,32.44,9,7.76
"13.10.10","03:30",8,34.12,28.37,8.74,7.75
"13.10.10","04:00",9,35.29,28.84,8.85,7.99
"13.10.10","04:30",10,41.28,30.31,8.89,7.93
"13.10.10","05:00",11,40.86,30.98,8.75,7.95
"13.10.10","05:30",12,38.72,33.02,8.19,7.57
"13.10.10","06:00",13,41.72,31.82,8.26,7.51
"13.10.10","06:30",14,57.47,28.12,8.83,7.49
"13.10.10","07:00",15,55.82,31.24,8.93,7.75
"13.10.10","07:30",16,47.34,40.73,8.8,7.96
"13.10.10","08:00",17,52.58,41.52,9.03,7.92
"13.10.10","08:30",18,78.87,43.91,9.96,8.17
"13.10.10","09:00",19,77.92,42.88,9.82,7.56
"13.10.10","09:30",20,72.93,39.69,10.08,7.78
"13.10.10","10:00",21,75.54,39.69,10.92,8.17
"13.10.10","10:30",22,88.92,39.72,11.51,8.54
"13.10.10","11:00",23,86.85,41.12,12.22,8.76
"13.10.10","11:30",24,76.42,45.45,12.32,8.95
"13.10.10","12:00",25,72.12,41.58,12.38,9.01
"13.10.10","12:30",26,49.54,29.58,12.45,8.94
"13.10.10","13:00",27,48.25,28.11,12.34,8.86
"13.10.10","13:30",28,41.6,23.6,12.38,8.85
"13.10.10","14:00",29,41.72,24.25,12.58,8.77
"13.10.10","14:30",30,42.28,26.22,12.63,8.94
"13.10.10","15:00",31,41.57,27.51,12.43,8.95
"13.10.10","15:30",32,37.78,31.49,12.25,8.76
"13.10.10","16:00",33,39.51,32.12,12.18,8.71
"13.10.10","16:30",34,48.36,34.06,12.08,8.51
"13.10.10","17:00",35,49.04,34.84,12.22,8.32
"13.10.10","17:30",36,52.52,37.2,12.01,8.2
"13.10.10","18:00",37,53.58,37.29,11.68,8.12
"13.10.10","18:30",38,59.02,37.58,11.57,8.12
"13.10.10","19:00",39,59.08,38.69,11.54,8.12
"13.10.10","19:30",40,59.38,42.09,11.41,8.06
"13.10.10","20:00",41,58.55,41.52,11.29,8.15
"13.10.10","20:30",42,54.38,39.78,11.23,8.16
"13.10.10","21:00",43,53.86,39.17,11.02,8.13
"13.10.10","21:30",44,51.2,37.25,10.92,7.92
"13.10.10","22:00",45,51.12,36.61,10.74,7.94
"13.10.10","22:30",46,50.69,34.63,10.75,7.98
"13.10.10","23:00",47,49.26,34.58,10.72,7.82
"13.10.10","23:30",48,42.09,34.42,10.81,7.84
"14.10.10","00:00",1,41.02,33.39,10.8,7.92
"14.10.10","00:30",2,35.25,30.14,10.48,8.03
"14.10.10","01:00",3,35.05,30.18,10.46,7.84
"14.10.10","01:30",4,33.97,30.32,10.35,7.81
"14.10.10","02:00",5,35.04,29.17,10.28,7.99
"14.10.10","02:30",6,40.41,25.61,10.29,7.74
"14.10.10","03:00",7,39.56,25.14,10.2,7.81
"14.10.10","03:30",8,35.11,23.66,9.84,7.78
"14.10.10","04:00",9,37.19,23.88,9.73,7.71
"14.10.10","04:30",10,47.84,24.55,9.82,7.55
"14.10.10","05:00",11,45.79,23.67,9.91,7.53
"14.10.10","05:30",12,35.48,20.93,9.79,7.53
"14.10.10","06:00",13,36.52,23.75,9.68,7.56
"14.10.10","06:30",14,41.94,32.55,9.8,7.71
"14.10.10","07:00",15,42.09,33.18,9.93,7.58
"14.10.10","07:30",16,42.86,35.15,9.94,7.65
"14.10.10","08:00",17,43.6,36.6,10.29,7.81
"14.10.10","08:30",18,47.31,41.01,10.3,7.97
"14.10.10","09:00",19,48.05,42.17,10.66,7.98
"14.10.10","09:30",20,51.79,45.8,10.99,7.96
"14.10.10","10:00",21,50.89,43.97,11.35,8.18
"14.10.10","10:30",22,46.28,38.32,11.69,8.34
"14.10.10","11:00",23,50.55,37.24,12.03,8.64
"14.10.10","11:30",24,72.03,33.95,12.31,9.01
"14.10.10","12:00",25,69.58,32.51,12.88,9.44
"14.10.10","12:30",26,57.28,27.99,13.08,9.59
"14.10.10","13:00",27,53.65,28.07,13.69,9.63
"14.10.10","13:30",28,35.01,28.33,14.55,9.92
"14.10.10","14:00",29,35.45,30.22,14.29,9.92
"14.10.10","14:30",30,37.66,35.97,14.31,10.45
"14.10.10","15:00",31,37.4,36.85,14.32,10.84
"14.10.10","15:30",32,37.27,39.63,14.46,10.39
"14.10.10","16:00",33,37.01,39.32,13.99,10.05
"14.10.10","16:30",34,35.67,38.33,13.65,9.89
"14.10.10","17:00",35,35.44,39.51,13.16,9.22
"14.10.10","17:30",36,34.22,43.08,12.64,8.75
"14.10.10","18:00",37,37.95,43.48,12.14,8.64
"14.10.10","18:30",38,57.1,44.74,11.16,8.55
"14.10.10","19:00",39,57.16,45.99,10.59,8.51
"14.10.10","19:30",40,57.48,49.92,10.18,8.59
"14.10.10","20:00",41,57.28,51.42,10.16,8.64
"14.10.10","20:30",42,56.22,56.13,10.37,7.65
"14.10.10","21:00",43,55.42,53.31,10.6,7.59
"14.10.10","21:30",44,51.42,44.38,10.4,7.45
"14.10.10","22:00",45,52.91,45.89,10.56,7.28
"14.10.10","22:30",46,60.59,50.62,10.34,6.94
"14.10.10","23:00",47,60.71,49.93,9.65,6.39
"14.10.10","23:30",48,61.36,47.81,9.19,6.26
"15.10.10","00:00",1,59.93,46.47,9,5.95
"15.10.10","00:30",2,52.46,42.19,8.34,6.01
"15.10.10","01:00",3,51.06,40.99,7.93,6.05
"15.10.10","01:30",4,43.98,37.22,7.57,5.34
"15.10.10","02:00",5,42.81,34.89,7.29,5.44
"15.10.10","02:30",6,36.84,27.72,7.13,5.29
"15.10.10","03:00",7,35.95,27.22,6.95,5.61
"15.10.10","03:30",8,31.32,25.65,6.81,5.2
"15.10.10","04:00",9,29.26,25.17,6.55,5.07
"15.10.10","04:30",10,18.64,23.64,6.32,4.82
"15.10.10","05:00",11,19.15,23.41,5.63,4.89
"15.10.10","05:30",12,21.75,22.72,5.09,4.96
"15.10.10","06:00",13,23.1,22.09,4.84,4.59
"15.10.10","06:30",14,30.02,20.12,4.9,4.7
"15.10.10","07:00",15,31.19,22.01,5.42,4.63
"15.10.10","07:30",16,37.18,27.93,5.92,4.76
"15.10.10","08:00",17,37.24,28.27,6.5,5.29
"15.10.10","08:30",18,37.58,29.31,7.31,6.21
"15.10.10","09:00",19,36.69,29.26,8.31,6.88
"15.10.10","09:30",20,32.08,29.13,9.8,6.37
"15.10.10","10:00",21,32.12,28.49,10.18,6.78
"15.10.10","10:30",22,32.36,26.47,10.49,7.46
"15.10.10","11:00",23,32.66,26.68,10.58,8.04
"15.10.10","11:30",24,34.25,27.32,11.18,8.32
"15.10.10","12:00",25,36.13,28.12,11.75,8.72
"15.10.10","12:30",26,45.71,30.66,11.97,9.01
"15.10.10","13:00",27,45.4,32.8,12.31,9.49
"15.10.10","13:30",28,43.83,39.5,12.67,9.39
"15.10.10","14:00",29,42.89,42.25,12.94,9.72
"15.10.10","14:30",30,38.06,50.75,13.2,9.34
"15.10.10","15:00",31,38.01,47.52,13.02,8.65
"15.10.10","15:30",32,37.75,37.58,12.82,8.88
"15.10.10","16:00",33,38.4,37.45,12.29,8.74
"15.10.10","16:30",34,41.64,37.09,12.23,8.4
"15.10.10","17:00",35,42.09,37.87,11.95,8.09
"15.10.10","17:30",36,44.41,40.25,11.64,7.74
"15.10.10","18:00",37,45.42,43.43,11.47,7.09
"15.10.10","18:30",38,50.75,53.39,11.01,6.8
"15.10.10","19:00",39,50.41,51.62,10.64,6.63
"15.10.10","19:30",40,48.72,46.16,10.46,6.48
"15.10.10","20:00",41,47.98,45.44,10.19,6.32
"15.10.10","20:30",42,44.22,43.24,10.01,6.2
"15.10.10","21:00",43,43.76,43.08,9.92,6.09
"15.10.10","21:30",44,41.41,42.61,9.79,6.03
"15.10.10","22:00",45,41.35,42.32,9.86,5.99
"15.10.10","22:30",46,41.08,41.42,9.68,5.97
"15.10.10","23:00",47,41.33,40.45,9.54,5.96
"15.10.10","23:30",48,42.54,37.42,9.44,5.92
"16.10.10","00:00",1,43.04,37.58,9.37,5.74
"16.10.10","00:30",2,45.62,38.09,9.31,5.8
"16.10.10","01:00",3,45.89,38.49,9.17,5.76
"16.10.10","01:30",4,47.31,39.71,9.31,5.6
"16.10.10","02:00",5,46.47,39.12,9.3,5.53
"16.10.10","02:30",6,42.16,37.3,9.1,5.56
"16.10.10","03:00",7,42.8,37.08,9.02,5.49
"16.10.10","03:30",8,45.99,36.39,9.14,5.61
"16.10.10","04:00",9,45.64,36.65,9.06,5.85
"16.10.10","04:30",10,43.89,37.45,9,5.72
"16.10.10","05:00",11,44.32,38.08,8.94,5.34
"16.10.10","05:30",12,46.56,40.07,8.85,5.43
"16.10.10","06:00",13,46.86,41.43,8.87,5.38
"16.10.10","06:30",14,48.44,45.64,8.87,5.38
"16.10.10","07:00",15,49.3,46.11,8.78,5.67
"16.10.10","07:30",16,53.59,47.54,8.69,5.84
"16.10.10","08:00",17,53.77,47.16,8.6,5.96
"16.10.10","08:30",18,54.7,45.99,8.6,6.01
"16.10.10","09:00",19,54.79,46.42,8.63,6.15
"16.10.10","09:30",20,55.24,47.77,8.79,6.19
"16.10.10","10:00",21,55.48,47.68,9.18,6.25
"16.10.10","10:30",22,56.73,47.38,9.66,6.32
"16.10.10","11:00",23,57.09,47.92,9.71,6.36
"16.10.10","11:30",24,58.95,49.58,9.96,6.56
"16.10.10","12:00",25,54.56,47.55,10.34,6.66
"16.10.10","12:30",26,32.08,41.25,10.45,6.47
"16.10.10","13:00",27,32.5,40.49,10.45,6.61
"16.10.10","13:30",28,34.65,38.18,10.71,6.81
"16.10.10","14:00",29,32.7,34.61,10.82,6.96
"16.10.10","14:30",30,22.67,23.57,11.17,7.14
"16.10.10","15:00",31,23,22.92,11.2,7.34
"16.10.10","15:30",32,24.67,20.93,11.43,7.35
"16.10.10","16:00",33,25.07,22.63,11.1,7.26
"16.10.10","16:30",34,27.08,27.75,10.89,7.08
"16.10.10","17:00",35,27.59,28.45,10.79,6.63
"16.10.10","17:30",36,30.1,30.62,10.62,6.47
"16.10.10","18:00",37,31.06,32.71,10.22,6.57
"16.10.10","18:30",38,35.95,39.14,9.68,6.52
"16.10.10","19:00",39,36.88,40.51,9.19,6.17
"16.10.10","19:30",40,41.6,44.75,8.77,6.25
"16.10.10","20:00",41,42.26,43.78,8.37,6.23
"16.10.10","20:30",42,45.58,40.8,8.2,6.27
"16.10.10","21:00",43,44.93,40.27,8.01,6.41
"16.10.10","21:30",44,41.67,38.67,7.9,6.29
"16.10.10","22:00",45,40.94,40.75,7.89,6.19
"16.10.10","22:30",46,37.22,47.13,8,6.15
"16.10.10","23:00",47,38.31,44.62,7.88,6.06
"16.10.10","23:30",48,43.93,36.52,7.88,6
"17.10.10","00:00",1,43.11,36.69,7.89,5.76
"17.10.10","00:30",2,38.89,37.23,7.9,5.71
"17.10.10","01:00",3,37.89,37.14,7.8,5.73
"17.10.10","01:30",4,32.77,36.88,7.82,5.68
"17.10.10","02:00",5,32.89,35.75,7.88,5.56
"17.10.10","02:30",6,33.46,32.14,7.83,5.74
"17.10.10","03:00",7,33.47,31.59,7.91,5.82
"17.10.10","03:30",8,33.53,29.91,7.81,5.85
"17.10.10","04:00",9,33.46,29.17,7.82,5.96
"17.10.10","04:30",10,33.14,26.91,7.91,5.87
"17.10.10","05:00",11,32.41,25.25,7.61,5.86
"17.10.10","05:30",12,28.75,20.15,7.53,5.75
"17.10.10","06:00",13,28.27,21.04,7.43,5.39
"17.10.10","06:30",14,25.84,23.82,7.34,5.06
"17.10.10","07:00",15,26.1,25.51,7.29,5.23
"17.10.10","07:30",16,27.41,30.66,7.27,5.29
"17.10.10","08:00",17,27.35,30.96,7.22,4.97
"17.10.10","08:30",18,27.09,31.92,7.34,4.68
"17.10.10","09:00",19,27.27,31.2,7.35,4.48
"17.10.10","09:30",20,28.19,29,7.53,4.4
"17.10.10","10:00",21,27.22,28.87,7.59,4.4
"17.10.10","10:30",22,22.27,28.49,7.76,4.48
"17.10.10","11:00",23,21.7,27.42,7.86,4.79
"17.10.10","11:30",24,18.84,24.08,8.16,4.88
"17.10.10","12:00",25,18.87,21.59,8.17,5.16
"17.10.10","12:30",26,19.02,13.84,8.02,5.06
"17.10.10","13:00",27,18.72,13.83,7.92,5.03
"17.10.10","13:30",28,17.22,13.82,7.89,5.09
"17.10.10","14:00",29,16.5,13.66,7.75,5.05
"17.10.10","14:30",30,12.84,13.16,7.56,4.86
"17.10.10","15:00",31,12.63,13.35,7.57,4.81
"17.10.10","15:30",32,11.53,13.93,7.62,4.41
"17.10.10","16:00",33,11.65,14,7.56,4.03
"17.10.10","16:30",34,12.23,14.21,7.55,4
"17.10.10","17:00",35,13.13,13.97,7.21,3.92
"17.10.10","17:30",36,17.76,13.24,7.11,3.79
"17.10.10","18:00",37,17.99,12.93,6.92,3.6
"17.10.10","18:30",38,19.1,11.99,6.95,3.61
"17.10.10","19:00",39,17.49,12.04,6.72,3.47
"17.10.10","19:30",40,9.45,12.17,6.61,3.21
"17.10.10","20:00",41,9.54,12.1,6.47,3.14
"17.10.10","20:30",42,10,11.92,6.45,3.2
"17.10.10","21:00",43,9.77,11.28,6.31,3.09
"17.10.10","21:30",44,8.6,9.34,6.18,3.24
"17.10.10","22:00",45,8.22,9.33,6.1,3.47
"17.10.10","22:30",46,6.32,9.29,6.11,3.37
"17.10.10","23:00",47,6.27,9.43,6.15,3.48
"17.10.10","23:30",48,6.03,9.88,6.3,3.76
"18.10.10","00:00",1,5.91,9.87,6.32,5.3
"18.10.10","00:30",2,5.3,9.86,6.52,4.3
"18.10.10","01:00",3,5.72,9.79,6.62,3.9
"18.10.10","01:30",4,7.83,9.58,6.73,4.14
"18.10.10","02:00",5,7.69,8.93,6.73,4.53
"18.10.10","02:30",6,7.02,6.9,6.64,4.9
"18.10.10","03:00",7,6.66,6.5,6.62,5
"18.10.10","03:30",8,4.86,5.26,6.44,4.87
"18.10.10","04:00",9,5.27,5.94,6.53,4.55
"18.10.10","04:30",10,7.42,8.02,6.57,5.05
"18.10.10","05:00",11,7.84,8.7,6.65,4.8
"18.10.10","05:30",12,9.96,10.82,6.83,4.79
"18.10.10","06:00",13,10.08,11,7.07,5.25
"18.10.10","06:30",14,10.64,11.57,7.18,4.76
"18.10.10","07:00",15,12.06,11.69,7.2,4.94
"18.10.10","07:30",16,19.31,12.03,7.31,5.13
"18.10.10","08:00",17,20.72,11.7,7.34,5.88
"18.10.10","08:30",18,27.8,10.67,7.56,5.74
"18.10.10","09:00",19,28.08,10.78,7.5,5.57
"18.10.10","09:30",20,29.48,11.1,7.72,5.68
"18.10.10","10:00",21,29.05,11.92,8.34,5.96
"18.10.10","10:30",22,26.88,14.41,9.21,6.78
"18.10.10","11:00",23,25.5,15.01,9.63,7.18
"18.10.10","11:30",24,18.58,16.87,9.75,6.8
"18.10.10","12:00",25,20.76,16.59,10.54,6.72
"18.10.10","12:30",26,32.18,15.75,11.01,7.31
"18.10.10","13:00",27,24,14.32,11.12,7.36
"18.10.10","13:30",28,15.92,10.03,10.94,7.14
"18.10.10","14:00",29,16.54,10.64,10.8,7.03
"18.10.10","14:30",30,19.68,12.53,10.45,6.88
"18.10.10","15:00",31,19.95,13.13,10.21,6.93
"18.10.10","15:30",32,21.31,14.98,10.12,6.9
"18.10.10","16:00",33,22.65,19.23,9.98,6.87
"18.10.10","16:30",34,29.23,32.35,9.9,6.62
"18.10.10","17:00",35,28.44,31.94,9.71,6.5
"18.10.10","17:30",36,24.58,30.67,9.68,6.55
"18.10.10","18:00",37,24.99,28.33,9.67,6.59
"18.10.10","18:30",38,27.09,21.08,9.62,6.59
"18.10.10","19:00",39,28.56,18.63,9.55,6.61
"18.10.10","19:30",40,35.8,10.93,9.54,6.38
"18.10.10","20:00",41,36.43,11.14,9.58,6.5
"18.10.10","20:30",42,39.58,11.81,9.62,6.45
"18.10.10","21:00",43,35.52,12.92,9.58,6.36
"18.10.10","21:30",44,15.19,16.4,9.54,6.37
"18.10.10","22:00",45,14.71,15.33,9.54,6.29
"18.10.10","22:30",46,12.28,11.96,9.52,6.33
"18.10.10","23:00",47,11.75,13.08,9.53,6.39
"18.10.10","23:30",48,9.02,16.65,9.53,6.31
"19.10.10","00:00",1,8.82,15.88,9.51,6.19
"19.10.10","00:30",2,7.79,13.42,9.54,6.18
"19.10.10","01:00",3,7.59,13.38,9.52,6.2
"19.10.10","01:30",4,6.56,13.22,9.56,6.12
"19.10.10","02:00",5,6.74,13.17,9.4,6.11
"19.10.10","02:30",6,7.61,13,9.14,6.07
"19.10.10","03:00",7,8.12,12.58,9.2,5.99
"19.10.10","03:30",8,10.66,11.27,9.42,5.96
"19.10.10","04:00",9,10.71,10.66,9.37,5.97
"19.10.10","04:30",10,10.99,8.74,9.37,6.03
"19.10.10","05:00",11,10.91,8.77,9.37,6.03
"19.10.10","05:30",12,10.48,8.85,9.34,6.03
"19.10.10","06:00",13,10.69,9.15,9.41,6.04
"19.10.10","06:30",14,11.76,10.12,9.34,5.98
"19.10.10","07:00",15,13.33,10.62,9.36,5.81
"19.10.10","07:30",16,21.38,12.16,9.56,6.17
"19.10.10","08:00",17,21.5,12.24,9.82,6.43
"19.10.10","08:30",18,22.14,12.5,10.08,6.59
"19.10.10","09:00",19,22.4,12.55,10.53,6.85
"19.10.10","09:30",20,23.7,12.67,10.78,7.13
"19.10.10","10:00",21,22.89,12.39,11,7.18
"19.10.10","10:30",22,18.83,11.53,11.35,7.44
"19.10.10","11:00",23,19.66,11.49,11.47,7.64
"19.10.10","11:30",24,23.72,11.34,11.57,7.92
"19.10.10","12:00",25,22.36,12,11.9,8.16
"19.10.10","12:30",26,15.5,14.05,11.39,8.17
"19.10.10","13:00",27,16.86,13.2,11,8.3
"19.10.10","13:30",28,23.68,10.61,10.9,8.4
"19.10.10","14:00",29,24.87,10.43,10.7,8.01
"19.10.10","14:30",30,30.73,9.84,10.57,8.14
"19.10.10","15:00",31,30.37,10.64,10.79,8.23
"19.10.10","15:30",32,28.55,13.16,10.85,7.8
"19.10.10","16:00",33,30.01,14.21,10.84,7.84
"19.10.10","16:30",34,37.47,17.43,10.96,7.86
"19.10.10","17:00",35,37.93,16.14,10.82,7.64
"19.10.10","17:30",36,40.27,12.07,10.42,7.52
"19.10.10","18:00",37,39.36,12.28,9.89,7.39
"19.10.10","18:30",38,34.84,13.06,9.51,7.33
"19.10.10","19:00",39,35.2,14.89,9.32,6.72
"19.10.10","19:30",40,37.02,21.48,8.97,5.93
"19.10.10","20:00",41,36.09,22.12,8.78,5.81
"19.10.10","20:30",42,31.43,24.51,8.61,5.68
"19.10.10","21:00",43,30.86,25.55,8.56,5.62
"19.10.10","21:30",44,28,29.33,8.4,5.87
"19.10.10","22:00",45,28.14,29.73,8.2,6.07
"19.10.10","22:30",46,28.8,31.16,7.99,5.97
"19.10.10","23:00",47,30.24,31.21,7.71,6.1
"19.10.10","23:30",48,37.6,31.42,7.63,6.44
"20.10.10","00:00",1,36.65,28.75,7.47,6.44
"20.10.10","00:30",2,31.69,18.99,6.9,6.59
"20.10.10","01:00",3,30.49,19.55,6.36,6.72
"20.10.10","01:30",4,24.46,21.57,6.19,6.93
"20.10.10","02:00",5,23.68,21.12,5.95,6.8
"20.10.10","02:30",6,19.77,19.54,5.63,6.6
"20.10.10","03:00",7,19.17,18.39,5.6,6.72
"20.10.10","03:30",8,16.14,14.17,5.45,6.92
"20.10.10","04:00",9,15.51,15.27,5.37,7.23
"20.10.10","04:30",10,12.3,19.23,5.16,6.77
"20.10.10","05:00",11,12.51,19.54,4.95,5.56
"20.10.10","05:30",12,13.56,20.72,4.76,5.41
"20.10.10","06:00",13,16.39,21.43,4.85,4.95
"20.10.10","06:30",14,30.39,24.08,4.62,4.96
"20.10.10","07:00",15,29.66,25.06,4.53,4.63
"20.10.10","07:30",16,26.08,28.58,4.6,5.33
"20.10.10","08:00",17,29,31.26,5.01,5.72
"20.10.10","08:30",18,43.65,40.8,5.91,6.31
"20.10.10","09:00",19,42.62,37.08,6.66,6.65
"20.10.10","09:30",20,37.45,23.57,6.49,5.37
"20.10.10","10:00",21,41.67,20,6.59,4.08
"20.10.10","10:30",22,62.84,17.45,6.45,4.27
"20.10.10","11:00",23,58.73,16.59,6.31,4.07
"20.10.10","11:30",24,38.09,13.5,6.76,4.41
"20.10.10","12:00",25,35.42,13.67,6.83,4.6
"20.10.10","12:30",26,21.96,14.25,7.24,4.2
"20.10.10","13:00",27,20.9,14.36,7.23,4.33
"20.10.10","13:30",28,15.68,14.73,7.1,4.23
"20.10.10","14:00",29,15.17,14.33,7.08,4.21
"20.10.10","14:30",30,12.65,12.87,7.19,4.26
"20.10.10","15:00",31,13.26,12.58,7.52,4.52
"20.10.10","15:30",32,16.3,11.54,7.63,4.72
"20.10.10","16:00",33,17.16,12.58,7.73,4.98
"20.10.10","16:30",34,21.48,16.43,7.84,5.05
"20.10.10","17:00",35,20.58,17.32,7.71,4.55
"20.10.10","17:30",36,16.05,20.52,7.51,4.18
"20.10.10","18:00",37,17.75,21.18,7.23,4.06
"20.10.10","18:30",38,26.26,23.67,6.67,4
"20.10.10","19:00",39,30.18,28.44,6.47,4.04
"20.10.10","19:30",40,49.49,45.72,6.34,3.97
"20.10.10","20:00",41,48.94,48.17,6.43,3.82
"20.10.10","20:30",42,46.13,57.07,6.36,3.78
"20.10.10","21:00",43,43.91,53.26,6.1,4.49
"20.10.10","21:30",44,32.94,39.26,5.64,4.77
"20.10.10","22:00",45,32.61,37.38,5.37,4.71
"20.10.10","22:30",46,30.99,30.55,5.11,5.31
"20.10.10","23:00",47,30.38,30.08,4.89,4.9
"20.10.10","23:30",48,27.38,28.4,4.71,3.44
"21.10.10","00:00",1,28.35,26.86,4.71,4.11
"21.10.10","00:30",2,33.3,21.19,4.46,4.83
"21.10.10","01:00",3,32.41,20.01,3.92,5.01
"21.10.10","01:30",4,28.03,15.73,3.69,4.79
"21.10.10","02:00",5,26.68,15.78,3.43,4.08
"21.10.10","02:30",6,19.76,16.02,3.01,3.57
"21.10.10","03:00",7,19.66,15.18,2.45,3.49
"21.10.10","03:30",8,19.12,12.15,2.25,3.32
